dataset,source_type,location_id,stock,region,species_id,species,year,file_path,raw_url,annual_count
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,1994,51/420/1994-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/1994-nushagak-river-sockeye.json,605280
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,1995,51/420/1995-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/1995-nushagak-river-sockeye.json,366929
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,1996,51/420/1996-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/1996-nushagak-river-sockeye.json,555778
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,1997,51/420/1997-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/1997-nushagak-river-sockeye.json,413740
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,1998,51/420/1998-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/1998-nushagak-river-sockeye.json,576369
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,1999,51/420/1999-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/1999-nushagak-river-sockeye.json,374230
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2000,51/420/2000-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2000-nushagak-river-sockeye.json,459872
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2001,51/420/2001-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2001-nushagak-river-sockeye.json,895718
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2002,51/420/2002-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2002-nushagak-river-sockeye.json,402822
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2003,51/420/2003-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2003-nushagak-river-sockeye.json,951177
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2004,51/420/2004-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2004-nushagak-river-sockeye.json,1600504
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2005,51/420/2005-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2005-nushagak-river-sockeye.json,1746280
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2006,51/420/2006-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2006-nushagak-river-sockeye.json,1334537
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2007,51/420/2007-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2007-nushagak-river-sockeye.json,739983
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2008,51/420/2008-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2008-nushagak-river-sockeye.json,916893
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2009,51/420/2009-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2009-nushagak-river-sockeye.json,1004565
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2010,51/420/2010-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2010-nushagak-river-sockeye.json,779235
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2011,51/420/2011-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2011-nushagak-river-sockeye.json,428191
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2012,51/420/2012-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2012-nushagak-river-sockeye.json,435376
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2013,51/420/2013-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2013-nushagak-river-sockeye.json,894172
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2014,51/420/2014-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2014-nushagak-river-sockeye.json,618493
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2015,51/420/2015-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2015-nushagak-river-sockeye.json,796684
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2016,51/420/2016-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2016-nushagak-river-sockeye.json,680513
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2017,51/420/2017-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2017-nushagak-river-sockeye.json,2852308
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2018,51/420/2018-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2018-nushagak-river-sockeye.json,1247460
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2019,51/420/2019-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2019-nushagak-river-sockeye.json,709431
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2020,51/420/2020-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2020-nushagak-river-sockeye.json,1228059
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2021,51/420/2021-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2021-nushagak-river-sockeye.json,4697299
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2022,51/420/2022-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2022-nushagak-river-sockeye.json,3455272
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2023,51/420/2023-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2023-nushagak-river-sockeye.json,1772676
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2024,51/420/2024-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2024-nushagak-river-sockeye.json,1723374
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2025,51/420/2025-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2025-nushagak-river-sockeye.json,3260590
adfg-sport,escapement_monitoring,51,Nushagak River,Bristol Bay,420,Sockeye,2026,51/420/2026-nushagak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/51/420/2026-nushagak-river-sockeye.json,NA
adfg-sport,escapement_monitoring,52,Nuyakuk River,Bristol Bay,420,Sockeye,2003,52/420/2003-nuyakuk-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/52/420/2003-nuyakuk-river-sockeye.json,116646
adfg-sport,escapement_monitoring,52,Nuyakuk River,Bristol Bay,420,Sockeye,2004,52/420/2004-nuyakuk-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/52/420/2004-nuyakuk-river-sockeye.json,77406
adfg-sport,escapement_monitoring,52,Nuyakuk River,Bristol Bay,420,Sockeye,2005,52/420/2005-nuyakuk-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/52/420/2005-nuyakuk-river-sockeye.json,251016
adfg-sport,escapement_monitoring,52,Nuyakuk River,Bristol Bay,420,Sockeye,2006,52/420/2006-nuyakuk-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/52/420/2006-nuyakuk-river-sockeye.json,170760
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1970,53/420/1970-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1970-togiak-river-sockeye.json,192096
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1971,53/420/1971-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1971-togiak-river-sockeye.json,190842
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1972,53/420/1972-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1972-togiak-river-sockeye.json,74070
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1973,53/420/1973-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1973-togiak-river-sockeye.json,95736
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1974,53/420/1974-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1974-togiak-river-sockeye.json,83838
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1975,53/420/1975-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1975-togiak-river-sockeye.json,160962
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1976,53/420/1976-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1976-togiak-river-sockeye.json,158190
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1977,53/420/1977-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1977-togiak-river-sockeye.json,133734
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1978,53/420/1978-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1978-togiak-river-sockeye.json,273576
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1979,53/420/1979-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1979-togiak-river-sockeye.json,171138
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1980,53/420/1980-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1980-togiak-river-sockeye.json,461850
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1981,53/420/1981-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1981-togiak-river-sockeye.json,208080
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1982,53/420/1982-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1982-togiak-river-sockeye.json,244734
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1983,53/420/1983-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1983-togiak-river-sockeye.json,191520
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1984,53/420/1984-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1984-togiak-river-sockeye.json,NA
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1985,53/420/1985-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1985-togiak-river-sockeye.json,136542
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1986,53/420/1986-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1986-togiak-river-sockeye.json,168384
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1987,53/420/1987-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1987-togiak-river-sockeye.json,249676
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1988,53/420/1988-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1988-togiak-river-sockeye.json,276612
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1989,53/420/1989-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1989-togiak-river-sockeye.json,84480
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1990,53/420/1990-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1990-togiak-river-sockeye.json,141977
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1991,53/420/1991-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1991-togiak-river-sockeye.json,254683
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1992,53/420/1992-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1992-togiak-river-sockeye.json,199134
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1993,53/420/1993-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1993-togiak-river-sockeye.json,177185
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1994,53/420/1994-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1994-togiak-river-sockeye.json,154752
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1995,53/420/1995-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1995-togiak-river-sockeye.json,185718
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1996,53/420/1996-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1996-togiak-river-sockeye.json,156954
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1997,53/420/1997-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1997-togiak-river-sockeye.json,131682
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1998,53/420/1998-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1998-togiak-river-sockeye.json,153576
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,1999,53/420/1999-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/1999-togiak-river-sockeye.json,155898
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,2000,53/420/2000-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/2000-togiak-river-sockeye.json,311970
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,2001,53/420/2001-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/2001-togiak-river-sockeye.json,296676
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,2002,53/420/2002-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/2002-togiak-river-sockeye.json,162402
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,2003,53/420/2003-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/2003-togiak-river-sockeye.json,232302
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,2004,53/420/2004-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/2004-togiak-river-sockeye.json,129462
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,2005,53/420/2005-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/2005-togiak-river-sockeye.json,149178
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,2006,53/420/2006-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/2006-togiak-river-sockeye.json,312126
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,2007,53/420/2007-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/2007-togiak-river-sockeye.json,269646
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,2008,53/420/2008-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/2008-togiak-river-sockeye.json,205680
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,2009,53/420/2009-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/2009-togiak-river-sockeye.json,313946
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,2010,53/420/2010-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/2010-togiak-river-sockeye.json,188298
adfg-sport,escapement_monitoring,53,Togiak River,Bristol Bay,420,Sockeye,2011,53/420/2011-togiak-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/53/420/2011-togiak-river-sockeye.json,190970
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2002,6/410/2002-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2002-gulkana-river-chinook.json,6078
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2003,6/410/2003-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2003-gulkana-river-chinook.json,5052
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2004,6/410/2004-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2004-gulkana-river-chinook.json,4614
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2005,6/410/2005-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2005-gulkana-river-chinook.json,2658
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2006,6/410/2006-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2006-gulkana-river-chinook.json,3990
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2007,6/410/2007-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2007-gulkana-river-chinook.json,4446
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2008,6/410/2008-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2008-gulkana-river-chinook.json,2700
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2009,6/410/2009-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2009-gulkana-river-chinook.json,2712
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2010,6/410/2010-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2010-gulkana-river-chinook.json,2214
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2011,6/410/2011-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2011-gulkana-river-chinook.json,NA
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2012,6/410/2012-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2012-gulkana-river-chinook.json,1620
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2013,6/410/2013-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2013-gulkana-river-chinook.json,3900
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2014,6/410/2014-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2014-gulkana-river-chinook.json,2598
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2015,6/410/2015-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2015-gulkana-river-chinook.json,3648
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2016,6/410/2016-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2016-gulkana-river-chinook.json,1056
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2017,6/410/2017-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2017-gulkana-river-chinook.json,3126
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2018,6/410/2018-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2018-gulkana-river-chinook.json,4692
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2019,6/410/2019-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2019-gulkana-river-chinook.json,8304
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2020,6/410/2020-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2020-gulkana-river-chinook.json,2262
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2021,6/410/2021-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2021-gulkana-river-chinook.json,3414
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2022,6/410/2022-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2022-gulkana-river-chinook.json,4908
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2023,6/410/2023-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2023-gulkana-river-chinook.json,4932
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2024,6/410/2024-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2024-gulkana-river-chinook.json,4062
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2025,6/410/2025-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2025-gulkana-river-chinook.json,NA
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,410,Chinook,2026,6/410/2026-gulkana-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/410/2026-gulkana-river-chinook.json,NA
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2003,6/420/2003-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2003-gulkana-river-sockeye.json,19670
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2004,6/420/2004-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2004-gulkana-river-sockeye.json,14526
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2005,6/420/2005-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2005-gulkana-river-sockeye.json,13098
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2006,6/420/2006-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2006-gulkana-river-sockeye.json,34428
