dataset,source_type,location_id,stock,region,species_id,species,year,file_path,raw_url
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,440,Pink,1992,2110/440/1992-speel-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/440/1992-speel-lake-pink.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,440,Pink,1996,2110/440/1996-speel-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/440/1996-speel-lake-pink.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,440,Pink,1997,2110/440/1997-speel-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/440/1997-speel-lake-pink.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,440,Pink,1998,2110/440/1998-speel-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/440/1998-speel-lake-pink.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,440,Pink,2000,2110/440/2000-speel-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/440/2000-speel-lake-pink.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,440,Pink,2002,2110/440/2002-speel-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/440/2002-speel-lake-pink.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,440,Pink,2003,2110/440/2003-speel-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/440/2003-speel-lake-pink.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,440,Pink,2004,2110/440/2004-speel-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/440/2004-speel-lake-pink.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,440,Pink,2005,2110/440/2005-speel-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/440/2005-speel-lake-pink.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,440,Pink,2006,2110/440/2006-speel-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/440/2006-speel-lake-pink.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,440,Pink,2007,2110/440/2007-speel-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/440/2007-speel-lake-pink.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,440,Pink,2011,2110/440/2011-speel-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/440/2011-speel-lake-pink.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,440,Pink,2012,2110/440/2012-speel-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/440/2012-speel-lake-pink.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,440,Pink,2013,2110/440/2013-speel-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/440/2013-speel-lake-pink.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,440,Pink,2015,2110/440/2015-speel-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/440/2015-speel-lake-pink.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,440,Pink,2016,2110/440/2016-speel-lake-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/440/2016-speel-lake-pink.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,1983,2110/420/1983-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/1983-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,1984,2110/420/1984-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/1984-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,1985,2110/420/1985-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/1985-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,1986,2110/420/1986-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/1986-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,1987,2110/420/1987-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/1987-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,1988,2110/420/1988-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/1988-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,1989,2110/420/1989-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/1989-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,1990,2110/420/1990-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/1990-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,1991,2110/420/1991-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/1991-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,1992,2110/420/1992-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/1992-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,1995,2110/420/1995-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/1995-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,1996,2110/420/1996-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/1996-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,1997,2110/420/1997-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/1997-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,1998,2110/420/1998-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/1998-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,1999,2110/420/1999-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/1999-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2000,2110/420/2000-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2000-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2001,2110/420/2001-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2001-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2002,2110/420/2002-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2002-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2003,2110/420/2003-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2003-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2004,2110/420/2004-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2004-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2005,2110/420/2005-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2005-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2006,2110/420/2006-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2006-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2007,2110/420/2007-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2007-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2008,2110/420/2008-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2008-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2009,2110/420/2009-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2009-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2010,2110/420/2010-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2010-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2011,2110/420/2011-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2011-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2012,2110/420/2012-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2012-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2013,2110/420/2013-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2013-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2014,2110/420/2014-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2014-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2015,2110/420/2015-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2015-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2110,Speel Lake,Alaska,420,Sockeye,2016,2110/420/2016-speel-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2110/420/2016-speel-lake-sockeye.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,410,Chinook,1996,2111/410/1996-sashin-creek-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/410/1996-sashin-creek-chinook.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,450,Chum,1986,2111/450/1986-sashin-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/450/1986-sashin-creek-chum.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,450,Chum,1987,2111/450/1987-sashin-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/450/1987-sashin-creek-chum.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,450,Chum,1996,2111/450/1996-sashin-creek-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/450/1996-sashin-creek-chum.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,430,Coho,1986,2111/430/1986-sashin-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/430/1986-sashin-creek-coho.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,430,Coho,1987,2111/430/1987-sashin-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/430/1987-sashin-creek-coho.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,430,Coho,1996,2111/430/1996-sashin-creek-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/430/1996-sashin-creek-coho.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1970,2111/440/1970-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1970-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1971,2111/440/1971-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1971-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1972,2111/440/1972-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1972-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1973,2111/440/1973-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1973-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1974,2111/440/1974-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1974-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1975,2111/440/1975-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1975-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1976,2111/440/1976-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1976-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1977,2111/440/1977-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1977-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1978,2111/440/1978-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1978-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1979,2111/440/1979-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1979-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1980,2111/440/1980-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1980-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1986,2111/440/1986-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1986-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1987,2111/440/1987-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1987-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1995,2111/440/1995-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1995-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1996,2111/440/1996-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1996-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1997,2111/440/1997-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1997-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1998,2111/440/1998-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1998-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,1999,2111/440/1999-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/1999-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,2000,2111/440/2000-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/2000-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,2001,2111/440/2001-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/2001-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,440,Pink,2002,2111/440/2002-sashin-creek-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/440/2002-sashin-creek-pink.json
adfg-sasap,escapement_monitoring,2111,Sashin Creek,Alaska,420,Sockeye,1996,2111/420/1996-sashin-creek-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2111/420/1996-sashin-creek-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1970,2112/420/1970-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1970-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1971,2112/420/1971-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1971-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1972,2112/420/1972-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1972-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1973,2112/420/1973-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1973-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1974,2112/420/1974-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1974-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1975,2112/420/1975-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1975-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1976,2112/420/1976-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1976-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1977,2112/420/1977-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1977-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1978,2112/420/1978-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1978-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1979,2112/420/1979-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1979-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1980,2112/420/1980-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1980-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1981,2112/420/1981-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1981-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1982,2112/420/1982-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1982-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1983,2112/420/1983-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1983-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1984,2112/420/1984-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1984-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1985,2112/420/1985-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1985-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1986,2112/420/1986-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1986-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1987,2112/420/1987-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1987-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1988,2112/420/1988-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1988-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1989,2112/420/1989-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1989-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1990,2112/420/1990-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1990-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1991,2112/420/1991-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1991-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1992,2112/420/1992-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1992-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1993,2112/420/1993-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1993-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1994,2112/420/1994-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1994-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1995,2112/420/1995-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1995-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1996,2112/420/1996-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1996-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1997,2112/420/1997-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1997-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1998,2112/420/1998-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1998-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,1999,2112/420/1999-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/1999-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,2000,2112/420/2000-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/2000-tahltan-lake-sockeye.json
